date,finclip_id,mass_g,probe,resp,resp_vol_L,expt_period,time,do_percent_sat,po2_torr,umol_o2_per_sec,sel_start,sel_end,sel_duration_sec,notes
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1731.1373,96.3784,154.4759,-0.0014,40:00.0,45:00.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1742.945,96.43,154.5587,-0.0012,52:15.0,56:15.0,255,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1755.5088,96.6137,154.8531,-0.0013,04:30.0,09:00.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1767.1943,96.7859,155.1292,-0.0012,16:00.0,20:45.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1780.2611,96.3714,154.4647,-0.0013,29:15.0,33:30.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1792.4438,96.5427,154.7393,-0.0013,41:15.0,45:45.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1804.5056,96.6864,154.9696,-0.0013,53:00.0,58:00.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1817.3187,96.2846,154.3256,-0.0015,06:15.0,10:15.0,255,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1829.5018,96.5408,154.7362,-0.0011,18:15.0,22:30.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1841.8158,96.5857,154.8082,-0.0014,30:15.0,35:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1853.8775,96.7248,155.0311,-0.0013,42:15.0,47:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1866.3141,96.427,154.5539,-0.0013,54:45.0,59:15.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1878.8746,96.4899,154.6547,-0.0014,07:15.0,11:45.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1891.1867,96.4453,154.5832,-0.0014,19:30.0,24:00.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1903.37,96.5746,154.7905,-0.0014,31:30.0,36:15.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1915.808,96.522,154.7061,-0.0013,43:30.0,49:00.0,345,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1928.3716,96.2924,154.338,-0.0017,56:45.0,00:45.0,255,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1940.5554,96.5673,154.7787,-0.0015,08:45.0,13:00.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1952.6166,96.6009,154.8326,-0.0013,20:30.0,25:15.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1965.306,96.2355,154.247,-0.0015,33:30.0,37:30.0,255,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1977.6173,96.3901,154.4947,-0.0013,44:45.0,50:45.0,375,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,1989.8027,96.2818,154.3212,-0.0015,57:45.0,02:00.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2002.3666,96.5372,154.7305,-0.0013,09:00.0,15:45.0,420,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2014.4284,95.9556,153.7982,-0.0021,22:00.0,26:45.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2026.7392,95.9683,153.8186,-0.0016,34:15.0,39:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2038.9261,96.251,154.2718,-0.0017,46:15.0,51:15.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2051.613,96.375,154.4705,-0.0015,59:15.0,03:30.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2063.672,96.6427,154.8996,-0.0013,10:45.0,16:00.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2075.858,96.8379,155.2124,-0.0011,23:15.0,27:45.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2088.2942,96.751,155.0731,-0.0013,35:30.0,40:15.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2100.4772,96.7137,155.0134,-0.0013,47:45.0,52:15.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2112.7906,96.7692,155.1023,-0.0012,59:45.0,04:45.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2125.3527,96.7095,155.0067,-0.0013,12:30.0,17:00.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2137.4119,96.6469,154.9063,-0.0014,24:15.0,29:15.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2149.9745,96.5819,154.8021,-0.0014,37:00.0,41:30.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2162.2887,96.5888,154.8132,-0.0013,49:15.0,53:45.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2174.4692,96.4663,154.6168,-0.0014,01:15.0,06:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2186.9043,96.786,155.1292,-0.0014,13:45.0,18:15.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2199.0891,96.7232,155.0286,-0.0013,25:45.0,30:30.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2211.7781,96.5945,154.8223,-0.0015,38:30.0,43:00.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2223.9641,96.6523,154.9149,-0.0015,50:30.0,55:15.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2236.0242,96.7263,155.0336,-0.0014,02:15.0,07:30.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2248.7113,96.6554,154.92,-0.0015,15:15.0,19:45.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2261.0246,96.5918,154.8179,-0.0013,27:30.0,32:00.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2273.2129,96.6339,154.8854,-0.0014,39:15.0,44:30.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2285.6484,96.2558,154.2794,-0.0017,51:45.0,56:45.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2298.5884,96.5977,154.8275,-0.0011,04:00.0,10:15.0,390,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2310.1483,96.7564,155.0819,-0.0013,16:15.0,21:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2323.2111,96.5231,154.7079,-0.0013,28:45.0,34:30.0,360,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2334.892,96.7621,155.091,-0.0012,41:00.0,45:30.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2347.2058,96.728,155.0362,-0.0014,53:30.0,57:30.0,255,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2359.8926,96.6725,154.9474,-0.0015,06:00.0,10:15.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2371.7008,96.8525,155.2358,-0.0012,17:30.0,22:15.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2384.6413,96.7984,155.1492,-0.0011,29:45.0,35:45.0,375,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2396.8277,96.7871,155.131,-0.0012,42:45.0,47:00.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2409.1379,96.8575,155.2438,-0.0013,55:00.0,59:15.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2421.1975,96.9986,155.47,-0.0012,06:45.0,11:30.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2433.6317,96.7269,155.0345,-0.0015,19:00.0,24:00.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2446.4438,96.7981,155.1486,-0.0012,32:00.0,36:30.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2458.3787,96.8327,155.2041,-0.0012,44:00.0,48:15.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2470.9407,96.8206,155.1847,-0.0012,56:30.0,00:45.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2483.0008,96.9413,155.3782,-0.0012,08:15.0,13:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2495.3121,96.8854,155.2886,-0.0012,20:15.0,25:30.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2507.7474,96.9796,155.4396,-0.0012,33:00.0,37:30.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2520.1843,96.8864,155.2902,-0.0013,45:30.0,49:45.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2531.994,97.0489,155.5506,-0.0012,56:45.0,02:00.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2544.4278,96.9771,155.4356,-0.0012,09:15.0,14:15.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2556.4884,97.1731,155.7497,-0.0012,21:00.0,26:30.0,345,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2569.303,97.1,155.6326,-0.0013,34:30.0,38:30.0,255,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2582.1154,96.9057,155.3211,-0.0011,46:15.0,52:15.0,375,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2594.05,96.9626,155.4123,-0.0013,59:00.0,03:15.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2606.1061,97.1425,155.7006,-0.0011,10:30.0,15:45.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2618.2928,97.2678,155.9015,-0.0011,22:30.0,28:00.0,345,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2630.8553,97.0951,155.6247,-0.0012,35:30.0,40:00.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2643.0403,96.8767,155.2747,-0.0013,47:15.0,52:30.0,330,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2655.7281,96.9363,155.3702,-0.0013,00:15.0,04:45.0,285,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2667.9151,97.132,155.6838,-0.0012,12:15.0,17:00.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2680.0984,97.232,155.844,-0.0012,24:15.0,29:15.0,315,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2692.5343,97.0678,155.581,-0.0013,36:45.0,41:30.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2704.8441,97.082,155.6036,-0.0012,49:00.0,53:45.0,300,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2717.4056,97.2644,155.896,-0.0011,01:45.0,06:00.0,270,
17-Oct-18,top,3.3,NFB0008,1,0.07254,mmr_smr,2729.5887,97.4109,156.1308,-0.0012,13:30.0,18:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,5.0246,96.9518,155.6997,-0.0017,02:30.0,07:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,10.3008,93.8794,150.7656,-0.0019,07:45.0,12:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,15.5762,90.6836,145.6333,-0.002,13:00.0,18:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,20.8516,87.5073,140.5322,-0.0018,18:15.0,23:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,26.1262,84.4562,135.6325,-0.002,23:30.0,28:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,31.4048,81.3497,130.6435,-0.0018,28:45.0,33:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,36.6778,78.3554,125.8348,-0.002,34:00.0,39:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,41.9563,75.1874,120.7472,-0.0018,39:15.0,44:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,47.231,72.2574,116.0417,-0.0017,44:30.0,49:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,52.5071,69.4226,111.4891,-0.0017,49:45.0,54:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,57.7841,66.5976,106.9524,-0.0017,55:00.0,00:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,63.0595,63.6927,102.2873,-0.0018,00:15.0,05:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,68.3365,60.7859,97.6192,-0.0017,05:30.0,10:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,73.6135,58.1506,93.387,-0.0016,10:45.0,15:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,78.8897,55.5561,89.2204,-0.0016,16:00.0,21:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,84.1682,52.9197,84.9863,-0.0016,21:15.0,26:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,89.4429,50.3529,80.8642,-0.0015,26:30.0,31:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,94.7206,47.8938,76.9151,-0.0014,31:45.0,36:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,99.9936,45.4811,73.0404,-0.0015,37:00.0,42:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,105.2738,43.0454,69.1288,-0.0015,42:15.0,47:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,110.5492,40.6331,65.2547,-0.0015,47:30.0,52:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,115.8254,38.1878,61.3278,-0.0015,52:45.0,57:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,121.1,35.7283,57.3778,-0.0015,58:00.0,03:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,126.3762,33.1944,53.3086,-0.0016,03:15.0,08:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,131.654,30.6335,49.1959,-0.0015,08:30.0,13:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,136.927,28.0785,45.0927,-0.0016,13:45.0,18:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,142.2063,25.476,40.9132,-0.0016,19:00.0,24:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,147.4817,22.9167,36.8031,-0.0015,24:15.0,29:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,152.7579,20.3972,32.7568,-0.0016,29:30.0,34:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,158.0357,17.8531,28.6712,-0.0015,34:45.0,39:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,163.3103,15.4458,24.8052,-0.0014,40:00.0,45:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,168.5881,13.2004,21.1991,-0.0013,45:15.0,50:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,173.8643,11.1567,17.9171,-0.0012,50:30.0,55:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,179.1421,9.3494,15.0147,-0.001,55:45.0,00:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,184.4175,7.86,12.6227,-0.0008,01:00.0,06:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,189.6929,6.4729,10.3952,-0.0008,06:15.0,11:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,194.973,5.2603,8.4478,-0.0007,11:30.0,16:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,200.2444,4.2878,6.886,-0.0005,16:45.0,21:45.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,205.523,3.5605,5.718,-0.0004,22:00.0,27:00.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,210.7984,3.0006,4.8188,-0.0003,27:15.0,32:15.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,216.0746,2.5486,4.0929,-0.0003,32:30.0,37:30.0,315,
19-Oct-18,top,3.3,NFB0008,1,0.07254,pcrit,221.2242,2.151,3.4544,-0.0002,37:45.0,42:30.0,300,
24-Oct-18,top,3.3,NFB0015,2,0.0735,mmr_at_pcrit,3.3887,11.7261,18.721,-0.0006,00:00.0,06:45.0,420,
24-Oct-18,top,3.3,NFB0015,2,0.0735,mmr_at_pcrit,15.5757,9.7781,15.6109,-0.0012,11:15.0,19:45.0,525,
24-Oct-18,top,3.3,NFB0015,2,0.0735,mmr_at_pcrit,30.9013,9.8636,15.7475,-0.0012,27:45.0,33:45.0,375,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,3.7667,92.6189,147.868,-0.0089,01:15.0,06:15.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,16.2017,89.3445,142.6404,-0.0093,13:45.0,18:30.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,28.515,91.8816,146.6909,-0.0052,26:00.0,30:45.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,40.8267,93.7944,149.7448,-0.0043,38:15.0,43:00.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,53.2619,94.7855,151.3271,-0.0031,50:30.0,55:30.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,65.7,95.2676,152.0968,-0.003,03:00.0,07:45.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,77.5098,95.007,151.6806,-0.0028,14:30.0,19:45.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,90.0708,95.6273,152.671,-0.0026,27:15.0,32:00.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,102.1326,96.0542,153.3526,-0.0021,39:00.0,44:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,114.6947,95.8578,153.039,-0.0023,51:30.0,56:45.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,127.1319,95.6968,152.782,-0.0024,03:45.0,09:15.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,139.5683,94.9442,151.5805,-0.0033,16:30.0,21:15.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,151.6288,94.9639,151.6118,-0.0027,28:15.0,33:30.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,163.9392,94.9633,151.6109,-0.0028,40:45.0,45:30.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,176.5008,94.7817,151.321,-0.0029,53:00.0,58:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,188.9365,95.4446,152.3794,-0.0025,05:30.0,10:30.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,201.1174,95.9861,153.2438,-0.0021,17:30.0,22:45.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,213.3072,96.0873,153.4054,-0.0022,29:30.0,35:00.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,225.7392,96.2178,153.6138,-0.0022,42:15.0,47:00.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,238.1738,95.5395,152.5309,-0.0024,54:30.0,59:30.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,250.2317,95.7226,152.8231,-0.0024,06:30.0,11:30.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,262.6667,95.9856,153.243,-0.0021,18:45.0,24:00.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,274.728,95.7565,152.8772,-0.0024,30:45.0,36:00.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,287.0361,96.1676,153.5336,-0.0021,42:45.0,48:30.0,360,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,299.7254,96.1779,153.5501,-0.0019,55:45.0,00:45.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,312.4151,96.1232,153.4627,-0.002,08:15.0,13:30.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,324.2227,96.3434,153.8142,-0.0018,20:00.0,25:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,336.6579,96.4118,153.9234,-0.002,32:30.0,37:30.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,349.4732,95.6408,152.6925,-0.0026,45:00.0,50:30.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,361.5278,93.4374,149.1748,-0.0053,57:15.0,02:15.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,373.7137,93.2522,148.8791,-0.0038,09:15.0,14:30.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,386.0225,94.3212,150.5858,-0.0034,21:45.0,26:30.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,398.835,95.328,152.1932,-0.0024,34:30.0,39:15.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,410.8983,95.8077,152.959,-0.0023,46:30.0,51:15.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,422.9556,95.9105,153.1232,-0.0023,58:00.0,03:45.0,360,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,435.3929,96.2338,153.6392,-0.0018,10:45.0,15:45.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,447.7036,96.4767,154.0272,-0.0016,22:45.0,28:15.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,459.8879,96.0525,153.3499,-0.002,35:00.0,40:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,472.1985,96.1344,153.4807,-0.002,47:15.0,52:30.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,484.76,96.2947,153.7365,-0.002,00:00.0,04:45.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,496.6913,96.4099,153.9204,-0.002,11:30.0,17:00.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,509.2548,96.3366,153.8034,-0.0021,24:15.0,29:15.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,521.8198,96.3607,153.8419,-0.0018,36:45.0,41:45.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,534.0008,96.5276,154.1083,-0.0016,48:45.0,54:00.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,546.3121,96.6132,154.2451,-0.0016,01:00.0,06:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,558.7447,96.1439,153.4959,-0.0023,13:45.0,18:15.0,285,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,570.9318,96.3036,153.7507,-0.0019,25:30.0,30:45.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,583.1159,96.0782,153.3908,-0.002,37:30.0,43:00.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,595.5523,96.0983,153.423,-0.0021,50:00.0,55:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,607.6111,96.335,153.8009,-0.0017,01:45.0,07:30.0,360,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,620.4257,95.7261,152.8287,-0.0023,14:45.0,20:00.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,632.7333,96.2641,153.6878,-0.0018,27:15.0,32:00.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,645.0475,96.4983,154.0616,-0.0016,39:30.0,44:15.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,657.1023,96.2468,153.6601,-0.002,51:15.0,56:30.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,669.4129,96.8227,154.5795,-0.0016,03:30.0,08:45.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,682.35,96.5082,154.0774,-0.0016,16:45.0,21:15.0,285,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,694.0334,96.8387,154.605,-0.0015,28:00.0,33:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,706.7203,96.7241,154.4221,-0.0017,40:30.0,46:00.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,719.0319,96.7353,154.44,-0.0015,52:45.0,58:15.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,731.5938,96.5703,154.1765,-0.0021,05:45.0,10:15.0,285,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,743.272,96.4611,154.0022,-0.0019,17:00.0,22:15.0,330,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,756.5875,96.072,153.3809,-0.0026,30:30.0,35:15.0,300,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,768.5238,94.9493,151.5886,-0.0031,42:15.0,47:15.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,781.3398,95.5395,152.5308,-0.0022,54:45.0,00:15.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,793.15,96.7077,154.3959,-0.0011,06:30.0,12:00.0,345,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,805.7095,96.9223,154.7386,-0.0014,19:15.0,24:15.0,315,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,818.0229,96.9604,154.7993,-0.0013,30:45.0,37:15.0,405,
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,830.3345,96.9183,154.7322,-0.0012,43:00.0,49:30.0,405,
